,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
2261,3752,uPlexa,UPX,uplexa,3,2019-02-19T00:00:00.000Z,['bnb-chain'],10500000000.0,2629276861.03,2629276861.03,,2262,,,,2022-08-29T15:16:00.000Z,2.678649993033028e-05,45.15186084,119.4685,-0.25197438,-2.5351962,3.9256444,-17.49962438,-1.44084069,-45.04672674,70429.12445479912,0.0,281258.25,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
2262,2056,PiplCoin,PIPL,piplcoin,1,2017-10-16T00:00:00.000Z,"['platform', 'jobs']",7531907537.0,172536808.87315315,7329758708.0568285,,2263,,,,2022-08-29T15:16:00.000Z,0.0004037728654904601,0.0,0.0,-0.10382503,1.2627772,89.87666151,65.31846813,110.93466636,-36.09507075,69665.68172129289,0.0,3041179.89,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xe64509f0bf07ce2d29a7ef19a8a9bc065477c1b4,2022-08-29 15:20:33.561117
2263,9544,POLKARARE,PRARE,polkarare,5,2021-05-03T00:00:00.000Z,"['art', 'marketplace', 'collectibles-nfts', 'poolz-finance-portfolio', 'polkafoundry-red-kite', 'okex-blockdream-ventures-portfolio']",100000000.0,11383252.701,100000000.0,,2264,,,,2022-08-29T15:16:00.000Z,0.006046717264037896,60500.69925288,6.999,0.09150184,-3.4769856,-4.2932314,-9.17959908,3.68814706,-21.27538632,68831.3106280427,0.0,604671.73,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2C2f7e7C5604D162d75641256b80F1Bf6f4dC796,2022-08-29 15:20:33.561117
2264,4264,Ritocoin,RITO,ritocoin,4,2020-04-27T00:00:00.000Z,[],,1704552478.5991764,1716927642.0,,2265,,,,2022-08-29T15:16:00.000Z,4.037728654904601e-05,4.72710627,-8.3507,-0.10382503,1.2627772,-36.28267789,-17.34076593,5.46733318,-36.09507075,68825.20386628556,0.0,69324.88,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
2265,2462,AidCoin,AID,aidcoin,1,2018-01-24T00:00:00.000Z,['philanthropy'],,42547118.13964261,42547118.7,,2266,,,,2022-08-29T15:16:00.000Z,0.0016022829270157391,0.0,0.0,1.36660087,0.77028098,-4.7347416,-21.9087883,7.0427703,-55.13020832,68172.52098887101,0.0,68172.52,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x37e8789bb9996cac9156cd5f5fd32599e6b91289,2022-08-29 15:20:33.561117
2266,5840,Insight Protocol,INX,insight-protocol,4,2020-07-14T00:00:00.000Z,[],,183285663.4420004,2000000000.0,,2267,,,,2022-08-29T15:16:00.000Z,0.0003670031093031066,3967.42720891,-36.3465,-1.34999725,-3.16526196,-9.60306877,-22.76099844,-13.75568467,-9.77147699,67266.40837389688,0.0,734006.22,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x84fE25f3921f3426395c883707950d0c00367576,2022-08-29 15:20:33.561117
2267,7594,Smoothy,SMTY,smoothy,12,2021-04-28T00:00:00.000Z,"['dao-maker', 'bnb-chain']",100000000.0,5089772.7524293,100000000.0,,2268,,,,2022-08-29T15:16:00.000Z,0.013141811640100698,309457.79989228,-0.9065,-0.03481926,-0.35056271,-6.2452028,-14.37957926,15.01320266,-23.46418347,66888.83480334275,0.0,1314181.16,,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,0xbF776e4FCa664D791C4Ee3A71e2722990E003283,2022-08-29 15:20:33.561117
2268,8753,srnArt Gallery,SACT,srnartgallery,11,2021-03-09T00:00:00.000Z,"['collectibles-nfts', 'bnb-chain']",5000000.0,4000000.0,5000000.0,,2269,4000000.0,66734.34312471362,,2022-08-29T15:16:00.000Z,0.016683585781178404,63.67476387,-98.2978,0.0968403,11.64810431,19.50798298,-10.37614914,25.86080073,-14.08944338,66734.34312471362,0.0,83417.93,,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,0x1ba8c21c623c843cd4c60438d70e7ad50f363fbb,2022-08-29 15:20:33.561117
2269,11605,HeroFi,HEROEGG,herofi,4,2021-09-03T18:15:05.000Z,"['collectibles-nfts', 'gaming', 'launchzone']",520000000.0,86226370.57706201,248799996.577062,,2270,520000000.0,400781.46770633024,,2022-08-29T15:16:00.000Z,0.0007707335917429427,401.80865565,223.3754,0.00666341,-40.13117815,-0.30600926,-29.1164137,-26.33938852,-33.83250822,66457.560297817,0.0,400781.47,,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,0xcfBb1BfA710cb2ebA070CC3beC0C35226FeA4BAF,2022-08-29 15:20:33.561117
2270,8712,keyTango,TANGO,keytango,5,2021-03-08T00:00:00.000Z,['duckstarter'],50000000.0,9911930.11002928,50000000.0,,2271,,,,2022-08-29T15:16:00.000Z,0.0066901105865619275,91.34959789,-92.5109,0.66255981,-18.54547767,29.97517718,11.24355058,-16.63345464,-49.57665878,66311.90856236882,0.0,334505.53,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x182f4c4c97cd1c24e1df8fc4c053e5c47bf53bef,2022-08-29 15:20:33.561117
2271,8607,Xion Finance,XGT,xion-finance,4,2021-02-26T00:00:00.000Z,['bnb-chain'],1000000000.0,9960845.0,1000000000.0,,2272,,,,2022-08-29T15:16:00.000Z,0.006623401623522111,320.22785176,-56.6306,0.26824919,1.43459832,-12.87270172,-14.65345075,85.53832173,7.99221487,65974.6769446521,0.0,6623401.62,,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,0xc25af3123d2420054c8fcd144c21113aa2853f39,2022-08-29 15:20:33.561117
2272,8481,CafeSwap Token,BREW,cafeswap-token,7,2021-02-15T00:00:00.000Z,"['decentralized-exchange', 'defi', 'staking', 'yield-farming', 'amm', 'dex', 'bnb-chain']",,16349470.51789694,17120046.35077664,,2273,,,,2022-08-29T15:16:00.000Z,0.0040000338888621974,0.0,0.0,-0.00599176,0.0009965,-19.99748429,-26.67423697,-11.18096136,-38.0244609,65398.43613654114,0.0,68480.77,,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,0x790be81c3ca0e53974be2688cdb954732c9862e1,2022-08-29 15:20:33.561117
2273,3121,IGToken,IG,igtoken,4,2018-08-09T00:00:00.000Z,[],,4289024187.551705,6562786056.1979,,2274,,,,2022-08-29T15:16:00.000Z,1.5151259632283655e-05,0.0,0.0,0.24742555,2.57697304,-3.47586271,40.91464206,467.34703954,384.99077635,64984.119034740346,0.0,99434.48,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x8a88f04e0c905054d2f33b26bb3a46d7091a039a,2022-08-29 15:20:33.561117
2274,9827,Sportcash One,SCONEX,sportcash-one,3,2021-05-14T00:00:00.000Z,['sports'],100000000.0,12706570.22,100000000.0,,2275,,,,2022-08-29T15:16:00.000Z,0.00509987224293959,151676.32277146,40.0161,1.99339459,-7.26802797,-6.65272399,21.36226588,8.6307523,-7.22786766,64801.884767940806,0.0,509987.22,,2022-08-29T15:16:00.000Z,1274.0,Waves,WAVES,waves,EnBAWjayxUrwL7KMTBvRzcS5RqGYwFfLPD4tFVu4Mpj3,2022-08-29 15:20:33.561117
2275,4001,MenaPay,MPAY,menapay,3,2019-06-10T00:00:00.000Z,[],,134138176.2052,400000000.0,,2276,,,,2022-08-29T15:16:00.000Z,0.00048256914019092334,0.0,0.0,-0.10382503,-19.29029132,-24.33107969,-34.11572003,-15.93912421,-49.06570444,64730.94435812194,0.0,193027.66,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x3810a4ddf41e586fa0dba1463a7951b748cecfca,2022-08-29 15:20:33.561117
2276,12797,ShoeFy,SHOE,shoefy,4,2021-10-16T10:59:18.000Z,"['metaverse', 'oxbull', 'kommunitas-launchpad']",100000000.0,13013746.88,100000000.0,,2277,,,,2022-08-29T15:16:00.000Z,0.00489710032533461,9975.3150083,31.7461,-1.67342642,4.92816351,-1.06640745,-13.52974142,5.38352838,-55.51503124,63729.624079870264,0.0,489710.03,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x0fD67B4ceb9b607Ef206904eC73459c4880132c9,2022-08-29 15:20:33.561117
2277,894,Neutron,NTRN,neutron,1,2015-04-21T00:00:00.000Z,"['hybrid-pow-pos', 'sha-256', 'masternodes']",68000000.0,39121694.18899,39121694.18899,,2278,,,,2022-08-29T15:16:00.000Z,0.0016150914619618404,0.0,-100.0,-0.10382503,1.2627772,1.2675528,154.33610482,301.78031688,200.72907882,63185.11426211989,0.0,109826.22,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
2278,6857,DeFi Bids,BID,defi-bids,3,2020-09-03T00:00:00.000Z,['collectibles-nfts'],,22964314.85307125,42393251.51132843,,2279,,,,2022-08-29T15:16:00.000Z,0.002687884423505886,186.65393069,2.3709,0.23409383,2.43848597,-3.2993078,-60.28882965,-55.07701925,-82.36286779,61725.42419005507,0.0,113948.16,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1dA01e84F3d4e6716F274c987Ae4bEE5DC3C8288,2022-08-29 15:20:33.561117
2279,3454,Decentralized Asset Trading Platform,DATP,decentralized-asset-trading-platform,5,2018-10-16T00:00:00.000Z,[],,11820620222.25,15000000000.0,,2280,,,,2022-08-29T15:16:00.000Z,5.168219553783907e-06,0.0,0.0,0.24283604,2.55964172,-3.49685186,400.69943729,1577.23184962,1481.96542813,61091.56057048592,0.0,77523.29,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x813b428af3920226e059b68a62e4c04933d4ea7a,2022-08-29 15:20:33.561117
2280,1998,Ormeus Coin,ORMEUS,ormeus-coin,5,2017-09-29T00:00:00.000Z,"['asset-management', 'payments']",,35904998.0,200000000.0,,2281,,,,2022-08-29T15:16:00.000Z,0.0017000044026817117,0.0,-100.0,-0.00540355,154.17975311,0.0037329,174.46409389,162.59269768,52.41909733,61038.65467827806,0.0,340000.88,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xc96df921009b790dffca412375251ed1a2b75c60,2022-08-29 15:20:33.561117
2281,4207,Birdchain,BIRD,birdchain,10,2019-08-02T00:00:00.000Z,['bnb-chain'],,279797493.7785226,287504829.4830753,,2282,,,,2022-08-29T15:16:00.000Z,0.00021701383060391315,33.96911353,0.0,0.25429437,-51.42491173,-24.1676352,-60.20269097,-42.33029321,-59.10753514,60719.92591825175,0.0,62392.52,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x026e62dded1a6ad07d93d39f96b9eabd59665e0d,2022-08-29 15:20:33.561117
2282,5214,Phoneum,PHT,phoneum,2,2020-11-13T00:00:00.000Z,[],5000000000.0,3172697850.79,5000000000.0,,2283,,,,2022-08-29T15:16:00.000Z,1.9100161819316993e-05,44.87284008,-78.7576,-0.00599176,-5.91039245,-27.92226179,0.49488622,12.4756365,0.58934022,60599.04235388824,0.0,95500.81,,2022-08-29T15:16:00.000Z,1958.0,TRON,TRX,tron,1003095,2022-08-29 15:20:33.561117
2283,5179,Celeum,CLX,celeum,2,2020-02-27T00:00:00.000Z,[],,5127335.0,21900000.0,,2284,,,,2022-08-29T15:16:00.000Z,0.01181798251318125,0.0,0.0,0.24742555,2.57697304,-3.47586271,-11.92834871,35.74359822,-22.40147578,60594.755369222185,0.0,258813.82,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x9f8f7ea504588a58b8b24b832b5d25a4aeb4706f,2022-08-29 15:20:33.561117
2284,7377,Dogeswap,DOGES,dogeswap,4,2020-10-12T00:00:00.000Z,"['memes', 'staking', 'yield-farming', 'heco-ecosystem', 'doggone-doggerel']",,20000.0,20000.0,,2285,,,,2022-08-29T15:16:00.000Z,3.0280946047457054,0.0,0.0,-0.10382503,1.26952895,-22.90014882,-22.49760256,-1.11242543,-79.16101327,60561.89209491411,0.0,60561.89,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xb4fbed161bebcb37afb1cb4a6f7ca18b977ccb25,2022-08-29 15:20:33.561117
2285,3247,Fire Lotto,FLOT,fire-lotto,3,2018-09-05T00:00:00.000Z,[],,27481716.734501,100000000.0,,2286,,,,2022-08-29T15:16:00.000Z,0.002196346016097646,0.0,0.0,0.10183636,2.029259,14.76057311,-14.25081167,26.6302113,-23.89693158,60359.35906534528,0.0,219634.6,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x049399a6b048d52971f7d122ae21a1532722285f,2022-08-29 15:20:33.561117
2286,3362,Auxilium,AUX,auxilium,2,2018-10-01T00:00:00.000Z,[],300000000.0,141900578.11336,300000000.0,,2287,,,,2022-08-29T15:16:00.000Z,0.00042423526970394236,11341.78251839,80.1768,-6.43573615,-4.26149183,-6.80428123,-17.79979213,33.2350467,-29.91101039,60199.23002706662,0.0,127270.58,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
2287,3878,Swap,XWP,swap,2,2019-04-23T00:00:00.000Z,"['mineable', 'pow', 'cryptonight', 'cuckoo-cycle', 'medium-of-exchange', 'privacy']",18400000.0,15664716.929664,15664716.929664,,2288,,,,2022-08-29T15:16:00.000Z,0.003835842222159371,2.42790212,-87.7372,-0.10382503,1.2627772,-18.00780526,-31.7162849,-18.20900692,-49.40859768,60087.382596979885,0.0,70579.5,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
2288,1970,ATBCoin,ATB,atbcoin,1,2017-09-19T00:00:00.000Z,['mineable'],300000000.0,42038227.378792,54015027.378792,,2289,,,,2022-08-29T15:16:00.000Z,0.0014132050292166105,0.0,0.0,-0.10382503,1.2627772,-5.06166925,-17.34076593,23.04522204,-25.44424921,59408.63435106027,0.0,423961.51,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
2289,3870,Lition,LIT,lition,6,2019-04-17T00:00:00.000Z,[],,35542028.67,130039256.689,,2290,35542028.67,58500.350994557135,,2022-08-29T15:16:00.000Z,0.0016459485624110025,174.88089656,7.2533,0.24574194,5.57600689,2.41181587,-4.32385733,24.79563079,105.35619982,58500.350994557135,0.0,214037.93,,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,LIT-099,2022-08-29 15:20:33.561117
2290,4979,PegNet,PEG,pegnet,3,2019-12-16T00:00:00.000Z,[],,2227955499.0044,2227955499.0044,,2291,,,,2022-08-29T15:16:00.000Z,2.6229646232017672e-05,37.63903548,1.8434,0.05956798,1.871041,35.43201281,19.19167434,28.20806795,-88.47742266,58438.4845595638,0.0,58438.48,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
2291,9268,2local,2LC,2local,6,2021-04-16T00:00:00.000Z,['bnb-chain'],14400000000.0,7582425393.651658,13400000000.0,,2292,,,,2022-08-29T15:16:00.000Z,7.676506566949928e-06,7461.17110548,-38.9921,-10.50943775,-1.37395643,-17.33269187,-14.48845861,21.98113296,-0.21492262,58206.53832777484,0.0,110541.69,,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,0x11F6ECC9E2658627e0876212f1078b9F84d3196e,2022-08-29 15:20:33.561117
2292,3669,Winco,WCO,winco,1,2019-01-04T00:00:00.000Z,[],,480480623.97880596,6752580800.0,,2293,,,,2022-08-29T15:16:00.000Z,0.00012113185964713802,0.0,0.0,-0.10382503,1.2627772,-5.06166925,-17.34076593,26.56079982,-23.3140849,58201.511506970026,0.0,817952.67,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xd44bb6663936cab1310584a277f7daa6943d4904,2022-08-29 15:20:33.561117
2293,1678,InsaneCoin,INSN,insanecoin-insn,1,2017-05-17T00:00:00.000Z,"['mineable', 'masternodes']",30000000.0,26026737.82075135,26026737.82075135,,2294,,,,2022-08-29T15:16:00.000Z,0.002220750760197531,0.0,0.0,-8.42850627,-7.17578757,-5.06166925,-24.22903544,-8.05221908,-41.42048152,57798.897800895385,0.0,66622.52,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
2294,7262,extraDNA,XDNA,extradna,7,2020-10-01T00:00:00.000Z,['bnb-chain'],3000000000.0,1190020231.0,3000000000.0,,2295,1052122461.0,50867.591194739885,,2022-08-29T15:16:00.000Z,4.834759553217055e-05,67755.33844236,7451.977,2.78838647,41.29312316,-2.94162115,-43.00199411,-40.18595423,-43.06938918,57534.61680348816,0.0,145042.79,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x8e57c27761EBBd381b0f9d09Bb92CeB51a358AbB,2022-08-29 15:20:33.561117
2295,2286,MicroMoney,AMM,micromoney,3,2017-12-17T00:00:00.000Z,"['asset-management', 'dapp']",,15777256.479179,17532943.47918,,2296,,,,2022-08-29T15:16:00.000Z,0.0036392401336277844,81937.59641045,12.6459,0.75306379,-1.32326712,1.63664393,-21.02404,24.19351843,-32.85287863,57417.22497756721,0.0,63806.59,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x8b1f49491477e0fb46a29fef53f1ea320d13c349,2022-08-29 15:20:33.561117
2296,2107,LUXCoin,LUX,luxcoin,1,2017-10-27T00:00:00.000Z,"['mineable', 'masternodes']",60000000.0,13435893.20367749,14443126.00367749,,2297,,,,2022-08-29T15:16:00.000Z,0.004239615087649831,0.0,0.0,-0.10382503,1.2627772,-5.06166925,-30.56624338,16.56915773,-10.53309905,56963.01554236292,0.0,254376.91,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
2297,4966,Eureka Coin,ERK,eureka-coin,7,2019-11-26T00:00:00.000Z,[],,66533042.75,149169679.45,,2298,,,,2022-08-29T15:16:00.000Z,0.0008525611753329268,0.0,0.0,0.0,0.0,7.853332,-10.54981069,-10.54981069,-10.54981069,56723.489125415865,0.0,127176.28,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
2298,7140,yTSLA Finance,yTSLA,ytsla-finance,3,2020-09-22T00:00:00.000Z,[],,66423.00659504,69590.65623104,,2299,,,,2022-08-29T15:16:00.000Z,0.8524584080349636,0.0,0.0,0.41931846,-26.8153773,-26.8153773,68.44812136,46.09624502,-17.55380598,56622.85045890369,0.0,59323.14,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x5322a3556f979ce2180b30e689a9436fddcb1021,2022-08-29 15:20:33.561117
2299,4230,LHT,LHT,lighthouse-token,4,2019-09-16T00:00:00.000Z,['payments'],,50000000.0,1000000000.0,,2300,,,,2022-08-29T15:16:00.000Z,0.0011302676624684207,3.66751344,1.1497,-0.09145836,1.146352,-4.47247024,-15.79238209,4.26445023,-33.60666536,56513.38312342104,0.0,1130267.66,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
2300,2965,VikkyToken,VIKKY,vikkytoken,3,2018-07-25T00:00:00.000Z,[],,3727082537.87,12000000000.0,,2301,,,,2022-08-29T15:16:00.000Z,1.5151259632283655e-05,0.0,0.0,0.24742555,2.57697304,-3.47586271,-11.92834871,47.51023028,-22.40147578,56469.99520221905,0.0,181815.12,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xd2946be786f35c3cc402c29b323647abda799071,2022-08-29 15:20:33.561117
2301,9752,AFEN Blockchain,AFEN,afen-blockchain,6,2021-05-12T00:00:00.000Z,['bnb-chain'],849850000.0,146865358.66877133,850000000.0,,2302,,,,2022-08-29T15:16:00.000Z,0.00038218533888660373,267.63200703,697.0892,0.11528452,2.21564877,-8.48947571,-45.87048918,-43.99735319,-57.56046548,56129.78687352697,0.0,324800.21,,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,0xd0840d5f67206f865aee7cce075bd4484cd3cc81,2022-08-29 15:20:33.561117
2302,1830,SkinCoin,SKIN,skincoin,2,2017-07-21T00:00:00.000Z,"['media', 'gaming', 'entertainment']",,88183483.0,388183483.291,,2303,,,,2022-08-29T15:16:00.000Z,0.0006363529045559135,13828.35797673,4.4151,0.24742555,-4.26149183,1.35034416,-5.1536063,77.01227634,71.53357985,56115.815540907024,0.0,247021.69,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2bdc0d42996017fce214b21607a515da41a9e0c5,2022-08-29 15:20:33.561117
2303,12172,Moniwar,MOWA,moniwar,12,2021-09-27T12:09:07.000Z,"['launchzone', 'vbc-ventures-portfolio']",300000000.0,10810810.0439432,300000000.0,,2304,,,,2022-08-29T15:16:00.000Z,0.005187198098138812,322.32765567,-38.4493,0.26939898,0.63374959,-14.00893458,-37.16236454,-36.51607372,-78.53433135,56077.813299282134,0.0,1556159.43,,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,0x411Ec510c85C9e56271bF4E10364Ffa909E685D9,2022-08-29 15:20:33.561117
2304,11727,Phoenix Token,PHX,phoenix-token,4,2021-09-07T13:52:13.000Z,[],176406168.0,32959585.0,176406168.0,,2305,,,,2022-08-29T15:16:00.000Z,0.001697825201722771,38883.98348044,0.0379,-1.10840988,-1.99214958,-17.41545697,-23.59652263,-38.61829727,-39.54118039,55959.61405132381,0.0,299506.84,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xAeC65404DdC3af3C897AD89571d5772C1A695F22,2022-08-29 15:20:33.561117
2305,3065,ICE ROCK MINING,ROCK2,ice-rock-mining,1,2018-08-07T00:00:00.000Z,[],,15724272.0,15724272.0,,2306,,,,2022-08-29T15:16:00.000Z,0.0035579069512525837,0.0,0.0,0.0,0.0,0.0,5.5178451,387.87620604,160.31624283,55945.49665218637,0.0,55945.5,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xC16b542ff490e01fcc0DC58a60e1EFdc3e357cA6,2022-08-29 15:20:33.561117
2306,8145,SparkPoint Fuel,SFUEL,sparkpoint-fuel,6,2020-12-30T00:00:00.000Z,['bnb-chain'],150000000.0,28373955.95,150000000.0,,2307,,,,2022-08-29T15:16:00.000Z,0.0019622396463254282,118.38364218,-94.3546,0.2172508,0.77277453,5.51320882,-3.66733199,9.30545151,-32.17239108,55676.50128818128,0.0,294335.95,,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,0x37ac4d6140e54304d77437a5c11924f61a2d976f,2022-08-29 15:20:33.561117
2307,7876,SORA Validator Token,VAL,sora-validator-token,6,2020-12-07T00:00:00.000Z,[],100000000.0,408003.30285993,100000000.0,,2308,80126857.58350773,10719738.3381544,,2022-08-29T15:16:00.000Z,0.1337845843633934,8715.047202,-55.8929,2.05751273,2.29081889,12.78857227,17.95608128,77.4746598,2.7006666,54584.55229200745,0.0,13378458.44,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xe88f8313e61a97cec1871ee37fbbe2a8bf3ed1e4,2022-08-29 15:20:33.561117
2308,12463,Timechain Swap Token,TCS,timechain-swap-token,6,2021-10-07T14:02:17.000Z,[],20000000.0,3614528.0,20000000.0,,2309,2820889.0,42191.106120099386,,2022-08-29T15:16:00.000Z,0.01495667008524596,41.89997099,220.477,0.1440846,1.59065887,-2.89390783,-17.56455397,5.5014223,-67.97857359,54061.302809883906,0.0,299133.4,,2022-08-29T15:16:00.000Z,3513.0,Fantom,FTM,fantom,0xfbfae0dd49882e503982f8eb4b8b1e464eca0b91,2022-08-29 15:20:33.561117
2309,12278,Playermon,PYM,playermon,10,2021-11-22T02:33:51.000Z,"['gaming', 'play-to-earn']",1000000000.0,26756814.54,992800000.0,,2310,125232801.36576554,249784.84163536175,,2022-08-29T15:16:00.000Z,0.0019945640352308255,90468.3452564,-11.1879,3.18532051,-0.22040111,-18.99022027,-46.33086977,15.80428367,-46.11677738,53368.179978825225,0.0,1994564.04,,2022-08-29T15:16:00.000Z,3890.0,Polygon,MATIC,polygon,0x0bd49815ea8e2682220bcb41524c0dd10ba71d41,2022-08-29 15:20:33.561117
2310,3051,Bitblocks,BBK,bitblocks,2,2018-08-03T00:00:00.000Z,"['mineable', 'bnb-chain']",584000000.0,263886014.78617382,273203440.0,,2311,273203440.0,55156.0679153255,,2022-08-29T15:16:00.000Z,0.00020188643274523006,0.0,0.0,-0.10382503,1.2627772,-5.06166925,-17.34076593,5.46733318,-36.09507075,53275.006176535666,0.0,117901.68,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
2311,4542,Scrypta,LYRA,scrypta,2,2019-09-12T00:00:00.000Z,[],50000000.0,23222850.50680223,24022850.50680223,,2312,,,,2022-08-29T15:16:00.000Z,0.002291411011658361,0.0,0.0,-0.10382503,1.2627772,-5.06166925,-17.34076593,20.91456885,12.09607067,53213.09537338258,0.0,114570.55,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
2312,7698,CorionX,CORX,corionx,8,2020-11-17T00:00:00.000Z,"['ethereum-ecosystem', 'bnb-chain']",400000000.0,129910129.43906586,400000000.0,,2313,,,,2022-08-29T15:16:00.000Z,0.00040424504925445665,84517.19510775,-7.2503,0.04903639,-1.00591217,17.75220719,-2.6662429,-5.70279833,-6.77928968,52515.52667374802,0.0,161698.02,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x26a604DFFE3ddaB3BEE816097F81d3C4a2A4CF97,2022-08-29 15:20:33.561117
2313,3158,ZCore,ZCR,zcore,5,2018-08-13T00:00:00.000Z,"['mineable', 'masternodes', 'bnb-chain']",18000000.0,12505925.35130063,12505925.35130063,,2314,,,,2022-08-29T15:16:00.000Z,0.004140808796731034,49.02339299,-56.4408,-0.05270802,-5.43750976,-12.04680163,-18.36810534,-34.6290281,-55.67758792,51784.645705927294,0.0,74534.56,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
2314,3219,FUTURAX,FTXT,futurax,4,2018-08-23T00:00:00.000Z,[],,3406412460.62708,7076400718.03101,,2315,,,,2022-08-29T15:16:00.000Z,1.5151259632283655e-05,0.0,0.0,0.24742555,2.57697304,-3.47586271,58.68765998,883.4015352,546.65436847,51611.43960560711,0.0,107216.38,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x41875c2332b0877cdfaa699b641402b7d4642c32,2022-08-29 15:20:33.561117
2315,951,Synergy,SNRG,synergy,1,2015-06-08T00:00:00.000Z,"['hybrid-pow-pos', 'x11']",,4897671.655004,4897671.655004,,2316,,,,2022-08-29T15:16:00.000Z,0.010498094502751963,0.0,0.0,-0.10382503,1.2627772,-5.06166925,-17.34076593,5.46733318,-36.09507075,51416.2198776816,0.0,51416.22,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
2316,5028,ROAD,ROAD,road,1,2020-01-07T00:00:00.000Z,[],,79300570.0,2000000000.0,,2317,,,,2022-08-29T15:16:00.000Z,0.0006470054815234604,32009.70247996,-5.5203,0.45981884,1.41166887,3.85559323,15.08856145,16.70388433,46.4718627,51307.90347793488,0.0,1294010.96,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
